,tweet,label
11489,Will someone link me the video to that pediatrician giving that baby his vaccines while singing? I haven't seen it 100 times yet. Thanks.,0
11490,"As a '  layman' would someone please explain exactly what mRNA vaccines do to the human body . Does it alter your DNA or RNA, and for what purpose ? https://t.co/tFLIJxgnGv",0
11491,#ILoveObama Because he is a Good Man in A den of vipers. I hope Bonehead &amp; Net an Yay Who catch the #Measles!,0
11492,"It's natural for parents to ? safety of vaccines w/all the false facts out. Questioning is ok,&amp; research shows vaccines are safe &amp; necessary",2
11493,The world needs a super vaccine  Who's cost need not be obscene Thru wards it passes And heals the masses And gets rid of COVID19  #LimerickDay 2020. #COVID__19,2
11494,The parents that aren't vaccinated their kids will have to deal w holds on their registrations in college bc u need your vaccination papers,2
11495,Thimerosal (mercury) and MMR stole my son. They KNEW. They LIED. #CDCwhistleblower #vaccinesNOVA #ObamaSpeech http://t.co/p1IlwyRELJ,1
11496,Warning to Hoosiers after person with measles travels through airport: INDIANAPOLIS — Hundreds of Hoosiers were... http://t.co/OS6HAzm88A,0
11497,Mom: Family that refused vaccination put my baby in quarantine http://t.co/t1vILAMdqD,2
11498,"Just saw a bumper sticker that read ""vaccines are toxic, protect our children."" Remove yourself from the gene pool you fucking idiot.",2
11499,"@pfizer @BioNTech_Group @US_FDA Pfizers test - 200 children were picked to test a drug. 11 died, and their families began a fight for justice!    Learn more:  https://t.co/BBtPqipTHk",1
11500,Lots of vaccines today! #travel #shots #mission#uganda  @ Duke Student Health Center http://t.co/VIqFbppV,2
11501,"@billmaher Unless you have had measles, do not relegate it to a disease that is not serious.",0
11502,Fucking get your kid a vaccine if he's allergic to something or get your kid a flu shot like WTF are you thinking #America #Retards,2
11503,"New law will give immunity to volunteer medical workers: Doctors, nurses and other health care providers will have… http://t.co/ZdVOGy8h0c",0
11504,HB1529 [NEW] Schools; clarifying language relating to immunizations; effective date. https://t.co/Vy8wIcgpD9,0
11505,"""...it makes a lot of sense for teachers to be among the first to receive the COVID-19 vaccine, because once vaccinated they can safely engage in on-campus instruction and our schools can be reopened safely.""

https://t.co/C0ygjGaGbF",0
11506,@News12NJ Please reference this when discussing links between #autism &amp; #vaccines. Fear began here: http://t.co/4AAGUFzsY1,1
11507,Health Officials Contact 4 of 5 People Exposed to Measles: Tarrant County Public Health Department officials say… http://t.co/p3AzvjliQY,0
11508,"@critter8875 Looks like it includes the standard: MMR, Polio, etc.",2
11509,R u worried about the #flu? If u knew a pill multiples ur good cells 1 million xs a SECOND ur immunity would be strong 2 fight 600 diseases.,0
11510,@GenieRoze @TomFitton @pfizer You can take hour mask off my dear. Covid19 is as dangerous as the flu. You have been lied to. Now vaccines that is a different story. Bill Gates wants to kill off humanity. I do not care who makes the vaccines do not take them.,1
11511,"Concerning . . .""@Forbes: 5 babies who attend a daycare in Chicago have been diagnosed with the measles: http://t.co/kWecYqnNs7""",0
11512,"Some good news. Pfizer and BioNTech say that their #COVID19 #vaccine is more than 90% effective compared to the placebo, but caveats abound: we don't know if it prevents severe disease or asymptomatic infections, or how long immunity will last. @cenmag  https://t.co/I0kfOEQpU8",2
11513,Hundreds Of Liberians Overcome Fear To Volunteer For Ebola Vaccine Trials http://t.co/DgAMMcsPXH,2
11514,CDC: Flu vaccine only 23 percent effective this season http://t.co/jjTiY76RI2,0
11515,Washington woman's measles death is first in US since 2003: Washington state health officials say measles caused… http://t.co/tRJLJOUNrr,2
11516,"Yeah, I'm willing to get this vaccine at some point once its been thoroughly tested but not if it is called ""the Trump"" https://t.co/SZRUcS0oXE",2
11517,@iNeenz @JenelleJustine Yea I feared that but Im sure she was pardoned by a black friend or two w/ approval to use it. She has immunity! Lol,0
11518,"Love is like the measles, you only get it once",0
11519,Evolution and Global Warming are real so be sure to get vaccines preserved with mercury.,0
11520,What do you do when your bff tells you she's not going to vaccinate her babies? 😳😚#vaccineswork #measles,2
11521,"@GretaGroots @kylegriffin1 Guess since Covid is fake anyways, they can give their share of vaccines to the remaining states which haven’t lost their minds",2
11522,"""@BradThor: The devastating impact of vaccine deniers, in one measles chart http://t.co/lW3Sp7UjDH""",2
11523,Measles Outbreak Highlights Vaccine Debate http://t.co/zDRGlAjUSx,2
11524,"Dr Humiston tells @KCTV5 shots can hurt, but the main point to remember is vaccines prevent disease.",2
11525,"Austerity is not a Vaccine to Crisis... It is a Parasite with Pandemic Potential! It Drains Life, Killing Slowly! #Occupy",0
11526,"Due to this belief, infants who are too young to be vaccinated, are contracting measles from those children",2
11527,My poor baby is out of it after her vaccines yesterday 😪,2
11528,Today You can begin a lifetime of protection for the ones you love the most. Give them vaccines to prevent disease.,2
11529,My whole life. Your going to want to defend yourself just like the way your immune system protects itself. We need a vaccination from fear,2
11530,"If you're anti-vaccination, you're dumb and deserve to have your child taken from you.",2
11531,"Herd immunity crowd  - you are more than welcome to keep on making your Great Declarations.

I'll have the vaccine, thanks.

#COVID19 #vaccine https://t.co/mQzXOwqaDY",2
11532,@SaraRC1 @headshrinkmom @warmchocmilk @doctortwirls too bad most of the immunizations I give are to babies or I could see your point.,2
11533,Yes! RT @nytimes: There's a simple way to decrease the number of parents who choose not to vaccinate their children http://t.co/QoapjzHSVQ,2
11534,@TMMOTS I mean...Isn't there a vaccination against that stuff??? Required by law to attend ELEMENTARY SCHOOL??!! Just saying...,0
11535,VACCINATE YOUR CHILDREN,2
11536,"@elizcohencnn @AC360 Ppl Need 2 Immunize Their Kids. Do Research. Most Diseases WORSE THAN INOCULATION. STOP This Misguided Insanity, Shots!",2
11537,@ardaniel @LeavittAlone With the vaccine conspiracy stuff in the 90s stuff that was much more fun before serious antiscience folk got...,2
11538,"Im fully vaxxed and my wife is fully vaxxed so no more masks! We are free! We are rocking! Life is back! Also, unfortunately Im still too shy for orgies.",2
11539,"""@VaccineXchange: 87 Papers on Vax &amp; Adverse Health -Parents should weep over abuse of power and trust. http://t.co/icZkPcLuGx"" #VaxTruth",1
11540,Finally!! Someone explains it in a way everyone can understand. So how do vaccines cause Autism? http://t.co/sJOlai05DX,1
11541,Residents Warned About Exposure To Possible Measles Case In Delaware: A person seeking treatment to measles may... http://t.co/k3k25OgMdt,2
11542,"“@AP: Health officials tell doctors that the flu vaccine may not be very effective this winter:
http://t.co/TyCVOvIHFY” @jhlewis24",0
11543,Just because you don't see vaccine preventable diseases doesn't mean they don't exist. Prevention works! Get your kids vaccinated!,2
11544,"Vaccine time for baby girl Sissi (@ Burbank Veterinary Center in Burbank, CA) https://t.co/dbOVEzzwzv",2
11545,conspiracy RT @HoesScreamDoug: That is why I do not get vaccinated. Miss me with that shit,2
11546,@white_grlwasted you at mmr?,0
11547,"""Measles at Simi High"" get your vaccinations, kids👍",0
11548,S/O to all my Niggas putting on for the city #GB #SME #FFOE #DB #MMR #JERZ Its all or nothing or like we say GRIND HARD OR FIND GOD,0
11549,"Pfizer-BioNTech vaccine works against new UK, South African Covid-19 variants, study says https://t.co/zczXq5uDDi via @user @user",2
11550,@mrToddJ @CoachBHinson @JennyMcCarthy I challenge Jenny to get her kid vaccinated.,2
11551,@zurama @Redfish215 ....disclosing the 4ppm of unsafe fluoride in our tap water! Whistleblower! 1ppm is safe! This reacts with your vaccines,1
11552,You can thank vaccination for that! @TheShannonBurke don't vaccinate you children! Why do you think there are so many f'ed up kids out there,1
11553,"Austerity is not a Vaccine to Crisis... It is a Parasite with Pandemic Potential! It Drains Life, Killing Slowly! #occupyLA",0
11554,US recommends routine HPV vaccination for boys. US health authorities on Friday urged all boys age 11-... via @france24 http://t.co/OeVrCYK1,2
11555,Allergy Warning For Pfizer Vaccine After Health Workers Suffer Reaction  https://t.co/KC2un1t0Rz,1
11556,#CDCwhistleblower #autism #hearthiswell #AutismSucks #vaccineinjured http://t.co/MdKjDHrTXu,1
11557,I don't understand why some people don't get their kids vaccinated. The fact that it's even an issue is beyond me. #irresponsible,2
11558,When did vaccinations for school children stop becoming mandatory?!? WHY WOULD YOU DO THAT?!? vaccinate your kids!!! Seriously!!,2
11559,"I knew the opposition's shrieking over the vaccine was just another manufactured scandal, meant to  distract. https://t.co/Oybiis4qST",0
11560,"Cuomo is the one blocking the vaccine from NY.
 He said it on tv. 
 Anybody trying to demonize this cure for political reasons isn't just a political hack; they're literally killers. https://t.co/bvTB1ITfQI",2
11561,"Joe went to chain gang for TWO lil measles months And come back thinking ""thing"" means ""think"".",0
11562,Where the fuck is that vaccine https://t.co/Rzj2e1T0Ck,2
11563,Karen Bishop from TCHD talking to school nurses about new immunizations requirements for 2014-15. http://t.co/A6XG7N6OJ4,2
11564,"@sheilaa29594331 @LuxMeaMundiAM @epsilon3141 @florian_krammer In 75 years they have never developed a Vaccine for coronavirus. Historically vaccines take 5 to 15 years to develop and test they are still not 100% safe. Hence VAERS.
You want to take a new mRNA vaccine developed in 12 months. Stupidity!! https://t.co/fRxzzVIeVz",1
11565,The best goalie in the league will be a game time decision tonight #TeamLedge #measles,0
11566,The World Health Organization warns a #COVID19 vaccine won’t be a “unicorn” pandemic solution. Melissa Duggan on the measures that will still be needed after a shot is approved. https://t.co/H9iuUnPrQo,0
11567,We're hiring! We have great team &amp; #SCOTUS approved health plans. Free annual bloodletting (but no vaccinations - take that Louis Pasteur!),1
11568,@LarryBrown43 Alright Mmr.Brown!! What the heck was that last night? Wildcats looked like they forgot how to play basic football!! Why???,0
11569,People who do not vaccinate their children are complete idiots.,2
11570,"@archiebs @tedcruz In interviews, debates, at rallies Trump said time and time again that an announcement about a vaccine (he mentioned Pfizer specifically) was just weeks away. No one believed him as usual. Well he was right...again",0
11571,Flu epidemic sweeps across Texas and 21 states; vaccine-resistant virus is culprit: The Centers for Disease Control… http://t.co/kw0Rjava2M,0
11572,@CaliGal_Jen It's not about parental choice. It's about decreasing th risk your poor choices place on our community. @DrPanMD #vaccineswork,2
11573,Listening to mother justifying not vaccinating her kids on @wamu885news and omg so much emotional stupidity.,2
11574,Does a vaccine against Covid-19 herald the end of the pandemic? https://t.co/UQxAcv2XOF,0
11575,@AudiByrneHaema @GeoffSchuler @permiemama @LazerPen school immunization requirements different issue.  http://t.co/PIu0eA6Xh8 #sb277,0
11576,People that believe vaccinations can cause autism are absolutely retarded.,2
11577,Maryland Issues New Vaccine Requirements for School Children: The state of Maryland has amended its 2013-2014... http://t.co/H0gqPqpCXN,0
11578,Baby is 2 mts old tomorrow. First round of vaccines in the morning. Curious how he reacts. He handled getting blood taken really well.,2
11579,Better get your kids vaccinated so they don't catch these hands,2
11580,@eigenscape @KiyeBerries @BlizzHeroes what's MMR?,0
11581,@velocity @FaZeSway No he’s not there is no vaccine for the corona making it a lot worse there is no way to slow it down or stop it,1
